post_id	post_text	post_published	comment_id	comment_message	comment_published	comment_like_count	attachment_type	attachment_url
15704546335_10156558827911336	"The nominees for best picture include:  Call Me By Your Name    Darkest Hour    Dunkirk    Get Out    Lady Bird    Phantom Thread    The Post    The Shape of Water  and  Three Billboards Outside Ebbing  Missouri. "	2018-01-23T13:57:51+0000	10156558827911336_10156558902696336	"I don't need a trophy for doing my job. I don't need a big party to celebrate me doing my job either. I don't need people cheering for me to pump my ego. I just do my job and go home to my family. I'm don't waste my time watching award ceremonies for people who do their jobs."	2018-01-23T14:25:48+0000	2		
15704546335_10156558827911336	"The nominees for best picture include:  Call Me By Your Name    Darkest Hour    Dunkirk    Get Out    Lady Bird    Phantom Thread    The Post    The Shape of Water  and  Three Billboards Outside Ebbing  Missouri. "	2018-01-23T13:57:51+0000	10156558827911336_200088103917606	"Lady Bird after seeing it would not qualify for best picture but someone thinks so.  It includes all lifestyles and problems with parents and a son getting a job over his father who had been out of work and applied first for the job.  It is the normal mother daughter issues based around a Catholic religion and a girl who wants to go elsewhere to college...the only thing I see is that she came back to believe in God at the end which was amazing but the movie seems disjointed and just goes all over the place."	2018-01-23T17:59:12+0000	0		
15704546335_10156558827911336	"The nominees for best picture include:  Call Me By Your Name    Darkest Hour    Dunkirk    Get Out    Lady Bird    Phantom Thread    The Post    The Shape of Water  and  Three Billboards Outside Ebbing  Missouri. "	2018-01-23T13:57:51+0000	10156558827911336_10156558885526336	"The political crap they spew lately is one thing, but 99% of the movies even nominated are AWFUL.  Did everyone forget about American Beauty winning best picture? Yes, THAT one, about a middle aged man obsessing over a teenager.  For every Lord of the Rings or Gladiator, there are hundreds or thousands of absolute garbage."	2018-01-23T14:19:54+0000	2		
15704546335_10156558827911336	"The nominees for best picture include:  Call Me By Your Name    Darkest Hour    Dunkirk    Get Out    Lady Bird    Phantom Thread    The Post    The Shape of Water  and  Three Billboards Outside Ebbing  Missouri. "	2018-01-23T13:57:51+0000	10156558827911336_10156558894446336	"Knew it, boy did we call this movie would get Oscar nod, Shape Of Water being odd and sick enough (alien and human encounter) yeah., not normal therefore Hollyweird will embrace it. Lost us there!"	2018-01-23T14:23:00+0000	2		
15704546335_10156558827911336	"The nominees for best picture include:  Call Me By Your Name    Darkest Hour    Dunkirk    Get Out    Lady Bird    Phantom Thread    The Post    The Shape of Water  and  Three Billboards Outside Ebbing  Missouri. "	2018-01-23T13:57:51+0000	10156558827911336_144126809570782	"just watched the trailers.  Call me by your name, lady bird, and phantom thread look dumb.  The post, and shape of water look decent.  Darkest hour looks good.  I highly doubt any wind up being great"	2018-01-23T15:09:01+0000	0		
15704546335_10156558827911336	"The nominees for best picture include:  Call Me By Your Name    Darkest Hour    Dunkirk    Get Out    Lady Bird    Phantom Thread    The Post    The Shape of Water  and  Three Billboards Outside Ebbing  Missouri. "	2018-01-23T13:57:51+0000	10156558827911336_10156558893991336	"Have only seen Lady Bird and it was just OK, I really could care less about these adoring each pther and bashing out POTUS, just shut up and act"	2018-01-23T14:22:51+0000	1		
15704546335_10156558827911336	"The nominees for best picture include:  Call Me By Your Name    Darkest Hour    Dunkirk    Get Out    Lady Bird    Phantom Thread    The Post    The Shape of Water  and  Three Billboards Outside Ebbing  Missouri. "	2018-01-23T13:57:51+0000	10156558827911336_10156558892626336	"Uh, I love watching movies and not one of these are on my top 10 list. So, the BSC libs got it wrong again. Glad I don't watch this Anti American, socialist crap."	2018-01-23T14:22:25+0000	3		
15704546335_10156558827911336	"The nominees for best picture include:  Call Me By Your Name    Darkest Hour    Dunkirk    Get Out    Lady Bird    Phantom Thread    The Post    The Shape of Water  and  Three Billboards Outside Ebbing  Missouri. "	2018-01-23T13:57:51+0000	10156558827911336_329239910923947	"Don't have any desire to see this, but I do hope they pick the best in those categories and not because of race, culture, etc. If they stopped being mean-spirited I would consider watching it again."	2018-01-23T15:50:43+0000	0		
15704546335_10156558827911336	"The nominees for best picture include:  Call Me By Your Name    Darkest Hour    Dunkirk    Get Out    Lady Bird    Phantom Thread    The Post    The Shape of Water  and  Three Billboards Outside Ebbing  Missouri. "	2018-01-23T13:57:51+0000	10156558827911336_568500016818358	"I don’t care about Hollywood so I don’t care about what people think the best pictures are because they’re not what I think are the best. Hollywood is so far to the left I don’t even care about any of them any longer and their movies"	2018-01-23T14:59:01+0000	3		
15704546335_10156558827911336	"The nominees for best picture include:  Call Me By Your Name    Darkest Hour    Dunkirk    Get Out    Lady Bird    Phantom Thread    The Post    The Shape of Water  and  Three Billboards Outside Ebbing  Missouri. "	2018-01-23T13:57:51+0000	10156558827911336_10156558902086336	"Have these people watched the Shape of Water?! While I admit some of the shots were beautiful, the overall premise of the movie is either trying to tell us that beastiality is ok, or that we're supposed to love everyone/thing no matter what they look like."	2018-01-23T14:25:31+0000	0		
15704546335_10156558827911336	"The nominees for best picture include:  Call Me By Your Name    Darkest Hour    Dunkirk    Get Out    Lady Bird    Phantom Thread    The Post    The Shape of Water  and  Three Billboards Outside Ebbing  Missouri. "	2018-01-23T13:57:51+0000	10156558827911336_10156558874366336	"Sad. Should be Dunkirk. Too political, don't watch any of them. The entertainment aspect is gone and so is the true meaning of the award."	2018-01-23T14:15:30+0000	4		
15704546335_10156558827911336	"The nominees for best picture include:  Call Me By Your Name    Darkest Hour    Dunkirk    Get Out    Lady Bird    Phantom Thread    The Post    The Shape of Water  and  Three Billboards Outside Ebbing  Missouri. "	2018-01-23T13:57:51+0000	10156558827911336_10156558852911336	"Not watching. Can look at the winners list later. Tired of the political crap. They seem to think it is a forum to spout off."	2018-01-23T14:07:56+0000	4		
15704546335_10156558827911336	"The nominees for best picture include:  Call Me By Your Name    Darkest Hour    Dunkirk    Get Out    Lady Bird    Phantom Thread    The Post    The Shape of Water  and  Three Billboards Outside Ebbing  Missouri. "	2018-01-23T13:57:51+0000	10156558827911336_10156558909086336	"who cares.  haven't seen any of them...haven't watched any movies for about 10 years.  They can all rot in that sanctuary state of California, which is now full of sewage  LOL."	2018-01-23T14:27:26+0000	2		
15704546335_10156558827911336	"The nominees for best picture include:  Call Me By Your Name    Darkest Hour    Dunkirk    Get Out    Lady Bird    Phantom Thread    The Post    The Shape of Water  and  Three Billboards Outside Ebbing  Missouri. "	2018-01-23T13:57:51+0000	10156558827911336_568619916806368	"I not heard of any of these movies... I refuse to support Hollywood.  And if the critics like a movie, chances are, I will not.  And the fact that Jimmy Kimmel is the host, I can assure you, I will not be watching the mutual admiration society aka The Oscars."	2018-01-23T20:00:53+0000	0		
15704546335_10156558827911336	"The nominees for best picture include:  Call Me By Your Name    Darkest Hour    Dunkirk    Get Out    Lady Bird    Phantom Thread    The Post    The Shape of Water  and  Three Billboards Outside Ebbing  Missouri. "	2018-01-23T13:57:51+0000	10156558827911336_10156558847261336	"Who cares! It is just going to be another special causes promotions session. I am not going to watch it."	2018-01-23T14:05:19+0000	6		
15704546335_10156558827911336	"The nominees for best picture include:  Call Me By Your Name    Darkest Hour    Dunkirk    Get Out    Lady Bird    Phantom Thread    The Post    The Shape of Water  and  Three Billboards Outside Ebbing  Missouri. "	2018-01-23T13:57:51+0000	10156558827911336_156136901709125	"So sad, watching the Oscars users to be my favorite day of the year. So politicized,  fake and phony.  Next time you're in Los Angeles take a tour of the stars home.  Amazing how 99.9% of them live behind huge walls.   What's good for them is not good for the rest of us.  Hypocracy at it's highest level."	2018-01-24T06:51:58+0000	0		
15704546335_10156558827911336	"The nominees for best picture include:  Call Me By Your Name    Darkest Hour    Dunkirk    Get Out    Lady Bird    Phantom Thread    The Post    The Shape of Water  and  Three Billboards Outside Ebbing  Missouri. "	2018-01-23T13:57:51+0000	10156558827911336_568603903474636	"I haven't gone to a movie since the 80's. I don't know any of the actors/actress' any more, so no point in watching these type of shows. I wanted to go and see that one movie with a dog in it (forgot the name) but figure I would probably end up crying, so didn't go. 🙄"	2018-01-23T19:08:12+0000	2		
15704546335_10156558827911336	"The nominees for best picture include:  Call Me By Your Name    Darkest Hour    Dunkirk    Get Out    Lady Bird    Phantom Thread    The Post    The Shape of Water  and  Three Billboards Outside Ebbing  Missouri. "	2018-01-23T13:57:51+0000	10156558827911336_10156558877176336	"doesnt matter. few are going to watch the Oscars this year and listen to overpaid celebrities tell each other how to run our lives."	2018-01-23T14:16:32+0000	4		
15704546335_10156558827911336	"The nominees for best picture include:  Call Me By Your Name    Darkest Hour    Dunkirk    Get Out    Lady Bird    Phantom Thread    The Post    The Shape of Water  and  Three Billboards Outside Ebbing  Missouri. "	2018-01-23T13:57:51+0000	10156558827911336_10156558875831336	"Don’t care about the oscars, (extension of mainstream media)! How many award shows does hollywood need?! Big egos need a lot of pats on the back apparently!"	2018-01-23T14:15:59+0000	3		
15704546335_10156558827911336	"The nominees for best picture include:  Call Me By Your Name    Darkest Hour    Dunkirk    Get Out    Lady Bird    Phantom Thread    The Post    The Shape of Water  and  Three Billboards Outside Ebbing  Missouri. "	2018-01-23T13:57:51+0000	10156558827911336_144150992901697	"Lovely, just tell what time it's on so I can catch up on not watching self righteous indignant remarks made against a great president and fine human being who's only goal is to make our country fruitful and great again"	2018-01-23T17:03:32+0000	1		
15704546335_10156558827911336	"The nominees for best picture include:  Call Me By Your Name    Darkest Hour    Dunkirk    Get Out    Lady Bird    Phantom Thread    The Post    The Shape of Water  and  Three Billboards Outside Ebbing  Missouri. "	2018-01-23T13:57:51+0000	10156558827911336_568496493485377	"I will decide for myself what the best movie of the year is according to my values.  As for award shows, never watch them anymore. Why should I spend part of my life listening to self-congratulatory, self absorbed political scolds?  Coming out as politically and morally superior and right thinking while making movies rife with violence, racism, gratuitous sex and degradation of women is the definition of hipocracy.  Not to mention sexual intimidation and manipulation of underlings, or pretending one wasn't aware of the rampant casting couch.  These people have no business lecturing their viewers."	2018-01-23T14:51:08+0000	2		
15704546335_10156558827911336	"The nominees for best picture include:  Call Me By Your Name    Darkest Hour    Dunkirk    Get Out    Lady Bird    Phantom Thread    The Post    The Shape of Water  and  Three Billboards Outside Ebbing  Missouri. "	2018-01-23T13:57:51+0000	10156558827911336_144128462903950	"Who cares?!?!? I’ve quit watching all of the egomaniacs getting their awards & then listening to their hatred soapbox preaching to me! No thank you, I’ve much better things to do for 3+ hours."	2018-01-23T15:16:50+0000	2		
15704546335_10156558827911336	"The nominees for best picture include:  Call Me By Your Name    Darkest Hour    Dunkirk    Get Out    Lady Bird    Phantom Thread    The Post    The Shape of Water  and  Three Billboards Outside Ebbing  Missouri. "	2018-01-23T13:57:51+0000	10156558827911336_144121682904628	"Watch series like Game of Thrones, Ozark, Homeland...Ray Donovan. Superior acting in these compared to movies anymore. Ongoing storylines and you dont have to drop 30 bucks to go to the movie theater."	2018-01-23T14:47:04+0000	2		
15704546335_10156558827911336	"The nominees for best picture include:  Call Me By Your Name    Darkest Hour    Dunkirk    Get Out    Lady Bird    Phantom Thread    The Post    The Shape of Water  and  Three Billboards Outside Ebbing  Missouri. "	2018-01-23T13:57:51+0000	10156558827911336_10156558889281336	"Has anyone here actually seen these movies? You might actually want to see these movies before making judgment. Darkest Hour, Dunkirk, The Shape of Water, and Three Billboards are freaking amazing."	2018-01-23T14:21:20+0000	3		
15704546335_10156558827911336	"The nominees for best picture include:  Call Me By Your Name    Darkest Hour    Dunkirk    Get Out    Lady Bird    Phantom Thread    The Post    The Shape of Water  and  Three Billboards Outside Ebbing  Missouri. "	2018-01-23T13:57:51+0000	10156558827911336_568545746813785	"In defense of those few artists that are truly good at their craft I'd like to see Gary Oldman get best actor award for his portrayal of Sir Winston Churchill in Darkest Hour.I won't watch for the same reasons as everyone else.Its a shame what those liberal left democrats have done to this industry."	2018-01-23T17:00:07+0000	1		
15704546335_10156558827911336	"The nominees for best picture include:  Call Me By Your Name    Darkest Hour    Dunkirk    Get Out    Lady Bird    Phantom Thread    The Post    The Shape of Water  and  Three Billboards Outside Ebbing  Missouri. "	2018-01-23T13:57:51+0000	10156558827911336_10156558884231336	"It’s amazing how the real people that keep this country working get forgotten. Actors are just a version of clowns putting on a show for entertainment. Most have body/stunt doubles. And they are celebrated like they did something extraordinary. What about the real heroes in life? Doctors, military personnel, iron workers, truck drivers, janitors and so on. The people who work 40-50-60 hours a week saving lives , delivering packages, growing food and so many more occupations. As Budweiser says “here’s to you” the under appreciated people we cannot live without. THANKS!"	2018-01-23T14:19:17+0000	3		
15704546335_10156558827911336	"The nominees for best picture include:  Call Me By Your Name    Darkest Hour    Dunkirk    Get Out    Lady Bird    Phantom Thread    The Post    The Shape of Water  and  Three Billboards Outside Ebbing  Missouri. "	2018-01-23T13:57:51+0000	10156558827911336_10156558884336336	"Lol I wonder if the ones who get paid the most are willing to ""give"" some of that to the rest of their industry?  I highly doubt it with their extreme hypocrisy and moral high ground that was never higher than my coffee table."	2018-01-23T14:19:19+0000	1		
15704546335_10156558827911336	"The nominees for best picture include:  Call Me By Your Name    Darkest Hour    Dunkirk    Get Out    Lady Bird    Phantom Thread    The Post    The Shape of Water  and  Three Billboards Outside Ebbing  Missouri. "	2018-01-23T13:57:51+0000	10156558827911336_568520390149654	"I do not care who wins this award or that award in the movie or music industry, someone will want to spout off their negative political opinion about Mr Trump. These people live in a make believe world and get paid for it and in recent yrs more and more of the finished product isn't worth paying to see."	2018-01-23T15:57:14+0000	1		
15704546335_10156558827911336	"The nominees for best picture include:  Call Me By Your Name    Darkest Hour    Dunkirk    Get Out    Lady Bird    Phantom Thread    The Post    The Shape of Water  and  Three Billboards Outside Ebbing  Missouri. "	2018-01-23T13:57:51+0000	10156558827911336_10156558839351336	"Congrats and best wishes to all the nominees. Sad Beauty and the Beast live action never got any Nominations. But at least The Greatest Showman got one for best song ""This is me. """	2018-01-23T14:02:03+0000	2		
15704546335_10156558827911336	"The nominees for best picture include:  Call Me By Your Name    Darkest Hour    Dunkirk    Get Out    Lady Bird    Phantom Thread    The Post    The Shape of Water  and  Three Billboards Outside Ebbing  Missouri. "	2018-01-23T13:57:51+0000	10156558827911336_144119156238214	"I'm glad Christopher Plummer was nominated for All The Money In The World. He had to reshoot all of the Kevin Spacey scenes 19 hours a day for 9 days at the age of 88. He did a great job! One of our finest actors."	2018-01-23T14:38:06+0000	1		
15704546335_10156558827911336	"The nominees for best picture include:  Call Me By Your Name    Darkest Hour    Dunkirk    Get Out    Lady Bird    Phantom Thread    The Post    The Shape of Water  and  Three Billboards Outside Ebbing  Missouri. "	2018-01-23T13:57:51+0000	10156558827911336_568491333485893	"Never heard of these, never will watch, never will pay a thin dime to go to the theatre, don't care at all. Hollywood won't get any of my money."	2018-01-23T14:42:43+0000	2		
15704546335_10156558827911336	"The nominees for best picture include:  Call Me By Your Name    Darkest Hour    Dunkirk    Get Out    Lady Bird    Phantom Thread    The Post    The Shape of Water  and  Three Billboards Outside Ebbing  Missouri. "	2018-01-23T13:57:51+0000	10156558827911336_568514410150252	"I've only heard of one of those movies and have seen none. Don't care about Hollywood anymore. I will not watch those  idiots anymore."	2018-01-23T15:40:16+0000	3		
15704546335_10156558827911336	"The nominees for best picture include:  Call Me By Your Name    Darkest Hour    Dunkirk    Get Out    Lady Bird    Phantom Thread    The Post    The Shape of Water  and  Three Billboards Outside Ebbing  Missouri. "	2018-01-23T13:57:51+0000	10156558827911336_568503290151364	"Haven’t seen any of those movies and haven’t watched the Oscars in years. The show has become a political statement where it is meant to be simply awards for entertainment. Keep politics off the stage."	2018-01-23T15:07:10+0000	1		
15704546335_10156558827911336	"The nominees for best picture include:  Call Me By Your Name    Darkest Hour    Dunkirk    Get Out    Lady Bird    Phantom Thread    The Post    The Shape of Water  and  Three Billboards Outside Ebbing  Missouri. "	2018-01-23T13:57:51+0000	10156558827911336_200069860586097	"Darkest Hour the best of the bunch.  Everyone needs to grow a backbone and suck it up like Churchill.  All of Europe would be speaking German if it weren't for him. Probably won't win an award ."	2018-01-23T17:06:03+0000	1		
15704546335_10156558827911336	"The nominees for best picture include:  Call Me By Your Name    Darkest Hour    Dunkirk    Get Out    Lady Bird    Phantom Thread    The Post    The Shape of Water  and  Three Billboards Outside Ebbing  Missouri. "	2018-01-23T13:57:51+0000	10156558827911336_10156558892631336	"It is pretty sad. So many celebrities that we all have admired and no longer feel excited to see. They have taken the joy out of the professionalism of their career and entertainment for their audiences. 😒"	2018-01-23T14:22:25+0000	1		
15704546335_10156558827911336	"The nominees for best picture include:  Call Me By Your Name    Darkest Hour    Dunkirk    Get Out    Lady Bird    Phantom Thread    The Post    The Shape of Water  and  Three Billboards Outside Ebbing  Missouri. "	2018-01-23T13:57:51+0000	10156558827911336_10156558855421336	"Who cares about these court jesters?  Haven't been to a cinema in many years.  Don't intend to support these cultural Marxists!"	2018-01-23T14:08:56+0000	2		
15704546335_10156558827911336	"The nominees for best picture include:  Call Me By Your Name    Darkest Hour    Dunkirk    Get Out    Lady Bird    Phantom Thread    The Post    The Shape of Water  and  Three Billboards Outside Ebbing  Missouri. "	2018-01-23T13:57:51+0000	10156558827911336_144123079571155	"Where they roll out the red carpet for the women to walk down almost nude. Then they can tell the American women how badly men act towards women."	2018-01-23T14:52:27+0000	3		
15704546335_10156558827911336	"The nominees for best picture include:  Call Me By Your Name    Darkest Hour    Dunkirk    Get Out    Lady Bird    Phantom Thread    The Post    The Shape of Water  and  Three Billboards Outside Ebbing  Missouri. "	2018-01-23T13:57:51+0000	10156558827911336_10156558882161336	"Never heard of any of these, guess cause I don't watch commercials. So I don't give a hoot about these POS in hollyweird! They can stick it where the sun don't shine and it's not the back of my elbow!...lol"	2018-01-23T14:18:28+0000	1		
15704546335_10156558827911336	"The nominees for best picture include:  Call Me By Your Name    Darkest Hour    Dunkirk    Get Out    Lady Bird    Phantom Thread    The Post    The Shape of Water  and  Three Billboards Outside Ebbing  Missouri. "	2018-01-23T13:57:51+0000	10156558827911336_10156558912451336	"Id only watch Oscars if the statue was covered in a condom every time they have an actress win one....as a protest to Weinstein and other sexual harassment Hollywood power brokers."	2018-01-23T14:28:32+0000	0		
15704546335_10156558827911336	"The nominees for best picture include:  Call Me By Your Name    Darkest Hour    Dunkirk    Get Out    Lady Bird    Phantom Thread    The Post    The Shape of Water  and  Three Billboards Outside Ebbing  Missouri. "	2018-01-23T13:57:51+0000	10156558827911336_144140512902745	"Who actually  care,  another"" pat ourselves on the back Award show"" that the fantasy land out of touch with reality idiots will use to Bash the President or his family.  No Thanks,  I haven't watched an Award show in over a year.  And I won't  anymore.  Suprised that they are still airing it."	2018-01-23T16:06:13+0000	0		
15704546335_10156558827911336	"The nominees for best picture include:  Call Me By Your Name    Darkest Hour    Dunkirk    Get Out    Lady Bird    Phantom Thread    The Post    The Shape of Water  and  Three Billboards Outside Ebbing  Missouri. "	2018-01-23T13:57:51+0000	10156558827911336_144119846238145	"I haven't seen a movie sense President Trump was elected and I haven't watched any of the disgusting award shows in a decade."	2018-01-23T14:40:43+0000	2		
15704546335_10156558827911336	"The nominees for best picture include:  Call Me By Your Name    Darkest Hour    Dunkirk    Get Out    Lady Bird    Phantom Thread    The Post    The Shape of Water  and  Three Billboards Outside Ebbing  Missouri. "	2018-01-23T13:57:51+0000	10156558827911336_144159062900890	"I don't care about this at all! My list of Hollywood people that I won't watch has gotten longer and longer! They have the nerve to tell us how we should think or feel, when they've made their money on the very thing their talking against! Guns etc"	2018-01-23T17:59:03+0000	0		
15704546335_10156558827911336	"The nominees for best picture include:  Call Me By Your Name    Darkest Hour    Dunkirk    Get Out    Lady Bird    Phantom Thread    The Post    The Shape of Water  and  Three Billboards Outside Ebbing  Missouri. "	2018-01-23T13:57:51+0000	10156558827911336_329232564258015	"Yep..it’s a monthly thing..they go to work..make a movie..their job to do..and then have a huge party to give themselves an award for doing their jobs..and start telling US what to think and how to live...they inter-breed,marry,shack up, do drugs together,shun the ones who go to see their stupid movies and shame us for our life styles.....stopped watching years ago..."	2018-01-23T15:33:21+0000	0		
15704546335_10156558827911336	"The nominees for best picture include:  Call Me By Your Name    Darkest Hour    Dunkirk    Get Out    Lady Bird    Phantom Thread    The Post    The Shape of Water  and  Three Billboards Outside Ebbing  Missouri. "	2018-01-23T13:57:51+0000	10156558827911336_329224100925528	"I don't mind award shows. It's nice when good workers and performers are rewarded.  That said long ago class mostly left the building and it turned into a political rally of sorts.  What amazes me more is these people would rather take the light off their accomplishments and instead attack others. Must be a miserable life they lead personally to do that."	2018-01-23T15:12:00+0000	0		
15704546335_10156558827911336	"The nominees for best picture include:  Call Me By Your Name    Darkest Hour    Dunkirk    Get Out    Lady Bird    Phantom Thread    The Post    The Shape of Water  and  Three Billboards Outside Ebbing  Missouri. "	2018-01-23T13:57:51+0000	10156558827911336_144183269565136	"Haven't watched ANY awards shows in years.  They mean nothing, they're only an avenue to spew and promote hate and the Left's communistic views, and pat each other on the back, while stabbing each other in the back.  By the same token, we've stopped all buying of dvd's, we don't go to movies, and we don't support any avenue of money going back to their pockets.  It's bad enough money has been going into the pockets of government to RULE us the way they want."	2018-01-23T20:24:19+0000	0		
15704546335_10156558827911336	"The nominees for best picture include:  Call Me By Your Name    Darkest Hour    Dunkirk    Get Out    Lady Bird    Phantom Thread    The Post    The Shape of Water  and  Three Billboards Outside Ebbing  Missouri. "	2018-01-23T13:57:51+0000	10156558827911336_329306260917312	"just another award show, they just had the globes and sag why do they need another one?  They are just giving themselves awards, (patting themselves on the back), for horrible/bad movies that bombed.  why would anyone watch award shows.  besides they have made them political and no one wants to watch them anymore or go to their movies.  they are entertainers not politictains.  just a waste of money."	2018-01-23T19:00:38+0000	0		
15704546335_10156558827911336	"The nominees for best picture include:  Call Me By Your Name    Darkest Hour    Dunkirk    Get Out    Lady Bird    Phantom Thread    The Post    The Shape of Water  and  Three Billboards Outside Ebbing  Missouri. "	2018-01-23T13:57:51+0000	10156558827911336_329263124254959	"We didn’t go see these movies.  Hollywood doesn’t nominate the films we enjoy or even mention them.  We don’t watch the Oscars either.  These out of touch rich Americans are contrary to our values, ideas and principles.  Maybe that small area along the coast will learn someday that our constitution and over 200 years of freedom is more important than their over blown, Royal egos."	2018-01-23T16:43:42+0000	0		
15704546335_10156558827911336	"The nominees for best picture include:  Call Me By Your Name    Darkest Hour    Dunkirk    Get Out    Lady Bird    Phantom Thread    The Post    The Shape of Water  and  Three Billboards Outside Ebbing  Missouri. "	2018-01-23T13:57:51+0000	10156558827911336_329242477590357	"With all due respect to the ""motion picture academy"", who gives a flying f**k? Enjoy your little self congratulatory evening doing a little back-slapping and political guffawing in front of a politically safe zone audience. I won't be watching the show."	2018-01-23T15:57:35+0000	0		
15704546335_10156558827911336	"The nominees for best picture include:  Call Me By Your Name    Darkest Hour    Dunkirk    Get Out    Lady Bird    Phantom Thread    The Post    The Shape of Water  and  Three Billboards Outside Ebbing  Missouri. "	2018-01-23T13:57:51+0000	10156558827911336_179110989509175	"so sick of self rightous hollywood;  no more award shows for me.  meryl streep thinks i am vile and then expects me to PAY to see her movies? now thats crazy!   hollywood and nfl can take a hike..............."	2018-01-23T20:46:20+0000	1		
15704546335_10156558827911336	"The nominees for best picture include:  Call Me By Your Name    Darkest Hour    Dunkirk    Get Out    Lady Bird    Phantom Thread    The Post    The Shape of Water  and  Three Billboards Outside Ebbing  Missouri. "	2018-01-23T13:57:51+0000	10156558827911336_568491096819250	"The Golden age of Hollywood actors are either dead or retired. Today's Hollywood celebrities are a disgrace to the profession."	2018-01-23T14:42:14+0000	2		
15704546335_10156558827911336	"The nominees for best picture include:  Call Me By Your Name    Darkest Hour    Dunkirk    Get Out    Lady Bird    Phantom Thread    The Post    The Shape of Water  and  Three Billboards Outside Ebbing  Missouri. "	2018-01-23T13:57:51+0000	10156558827911336_144121676237962	"Who cares about the Oscars? Only the ones being nominated that's who. The NFL is in trouble and so is the movie industry. We are fed up!!! #MAGA"	2018-01-23T14:46:59+0000	3		
15704546335_10156558827911336	"The nominees for best picture include:  Call Me By Your Name    Darkest Hour    Dunkirk    Get Out    Lady Bird    Phantom Thread    The Post    The Shape of Water  and  Three Billboards Outside Ebbing  Missouri. "	2018-01-23T13:57:51+0000	10156558827911336_568506286817731	"Never saw one or even HEARD of them.  Yup.  Hollywood will fall by the wayside along with the NFL.  They are just so focused on their unfounded hate for our President, that they don't see the oncoming train.  The Trump Train.  #MAGA"	2018-01-23T15:17:10+0000	0		
15704546335_10156558827911336	"The nominees for best picture include:  Call Me By Your Name    Darkest Hour    Dunkirk    Get Out    Lady Bird    Phantom Thread    The Post    The Shape of Water  and  Three Billboards Outside Ebbing  Missouri. "	2018-01-23T13:57:51+0000	10156558827911336_147303302650563	"Well since I've never seen any of them and only seen a commercial for Dunkirk never heard of any of the others I can assume Hollywood is still making crappy movies. Another award show so they can pat each other on the back and be the center of attention. I will watch reruns of the Waltons."	2018-01-23T22:59:10+0000	0		
15704546335_10156558827911336	"The nominees for best picture include:  Call Me By Your Name    Darkest Hour    Dunkirk    Get Out    Lady Bird    Phantom Thread    The Post    The Shape of Water  and  Three Billboards Outside Ebbing  Missouri. "	2018-01-23T13:57:51+0000	10156558827911336_329222617592343	"Who REALLY cares anymore???  These idiots have alienated themselves just like the NFL and frankly I refuse to waste any time or money on them anymore!!!  In fact... I go out of my way not to patronize these ignorant A-holes!!! Rot in hell with the politicians you have aligned yourselves with!!!"	2018-01-23T15:08:34+0000	0		
15704546335_10156558827911336	"The nominees for best picture include:  Call Me By Your Name    Darkest Hour    Dunkirk    Get Out    Lady Bird    Phantom Thread    The Post    The Shape of Water  and  Three Billboards Outside Ebbing  Missouri. "	2018-01-23T13:57:51+0000	10156558827911336_1532689840184863	"I nominate every military person, policeman, fireman, their families, doctors, nurses, linespeople, citizens... who put aside themselves, risk their lives, their fears... to serve and protect others. They are the real winners they don’t need shows for people to tell them how great they are. They make much less and don’t push their way of life or beliefs on the nation just because they are “somebody”"	2018-01-23T22:14:45+0000	0		
15704546335_10156558827911336	"The nominees for best picture include:  Call Me By Your Name    Darkest Hour    Dunkirk    Get Out    Lady Bird    Phantom Thread    The Post    The Shape of Water  and  Three Billboards Outside Ebbing  Missouri. "	2018-01-23T13:57:51+0000	10156558827911336_568529433482083	"Hollywood is filled with hypocritical, vain, self important, uneducated but mostly grossly overpaid morons. These awards shows should only be broadcast in southern California where the few ego bloated fools who make movies can enjoy them without wasting 4 hrs of network tv viewing for the rest of us."	2018-01-23T16:24:01+0000	0		
15704546335_10156558827911336	"The nominees for best picture include:  Call Me By Your Name    Darkest Hour    Dunkirk    Get Out    Lady Bird    Phantom Thread    The Post    The Shape of Water  and  Three Billboards Outside Ebbing  Missouri. "	2018-01-23T13:57:51+0000	10156558827911336_179060852847522	"I enjoy watching movies... I’ve actually seen many of the movies nominated and they are quite good! I don’t enjoy the political speeches and other things surrounding the oscars and Hollywood in general, but I’ll still watch the show because I am really interested in films. I wish people wouldn’t criticize them without having seen any of them. You can criticize the politics of it all but not the films themselves.... I admit not all of them I’d care to see but there are a few gems and I think they deserve to be recognized as such. Maybe I’m a hypocrite for supporting liberal Hollywood in this way, but I personally don’t want their views to affect my enjoyment of movies as a medium. So, I’ll continue going to the movies for as long as Hollywood makes movies I’m interested in watching, regardless of their views because I can separate the art from the artist... I know not everyone is this way but I just wanted to state my opinion on the matter... and I’m glad fox posts articles like this about these awards shows because you can be a conservative and still watch them and love going to the movies."	2018-01-23T17:44:21+0000	1		
15704546335_10156558827911336	"The nominees for best picture include:  Call Me By Your Name    Darkest Hour    Dunkirk    Get Out    Lady Bird    Phantom Thread    The Post    The Shape of Water  and  Three Billboards Outside Ebbing  Missouri. "	2018-01-23T13:57:51+0000	10156558827911336_144155562901240	"Proof Hollywood is so out of touch with what Americans like... I would love to hear what each of these films made at the Box Office compared to other films. I think I heard of maybe one or 2 of them at most."	2018-01-23T17:33:58+0000	0		
